,Txhash,DateTime,RelayerAddr,Value
20,0xf9a92d19ddcfd450e0f4d1423e4a41edaaaffbfa7ed23ce96121a219f3af8c36,2022/3/31 10:01,0xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,0.024316
21,0xe57e532c785c604a1b72832ec4b6a95a8a3f650e7c916d55dc3a7168f6a31bb8,2022/3/31 9:59,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.0258915
22,0x47688a512250e41ee5db4ff63bf379b1ea2502ca8da587668514fb00e50beeae,2022/3/31 9:59,0xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,0.025861500000000003
23,0x3ff7821d432b0f0cac51051f8be471574082a44fb884e2efae677c31fdb3a570,2022/3/31 9:35,0x62e142f218585827436f59997c301f7040396ad4,0.0243385
24,0x7ce3c29524f1481ddbf3d369828e8cf1b3189011fa693d24b34cfb28bb280e4d,2022/3/31 9:31,0x12d92fed171f16b3a05acb1542b40648e7ced384,0.026956
25,0xee620665946830fde5ba20a9b0982f9bcd2422be309b3ba84d577eb0aa31fcfa,2022/3/31 9:17,0x28907f21f43b419f34226d6f10acbcf1832b1d4d,0.022573
26,0x0834a7067e04d480f5acfa9aa07cfaee5e1afbb0b87d6d89e34ea24d5b69d033,2022/3/31 8:05,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.0227015
27,0xc124746a637ec5bd01c29b60ac250599ebbdf772506d61c6b465490f9dccf822,2022/3/31 5:32,0x12d92fed171f16b3a05acb1542b40648e7ced384,0.023073
28,0x533d87670c918e25819c8f7fd855b040e74f7023d463addfeb1e39c3e62d0703,2022/3/31 5:30,0x12d92fed171f16b3a05acb1542b40648e7ced384,0.0228035
29,0xb079a0c76bf424fb291f9115cfbe8379d9b43903a90900e9b27569038d1b3eb0,2022/3/31 4:40,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.021128499999999998
30,0x1126daeedc71e03ca73db73b9f622023f8e1c1d950e01f8820de6d372fbfa71a,2022/3/31 4:38,0xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,0.0257515
31,0x7b84072c19049a04c262836a7d39e1643447bdab613a6e5c84d88442ad3e1f3f,2022/3/31 4:16,0x62e142f218585827436f59997c301f7040396ad4,0.0260985
32,0xd5d86a3b4ef96f455e69d26e80db0859d10db3ca55a2274bf54b27282007ade4,2022/3/31 3:36,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.0254955
33,0x66505c45799bc8ac246575eff1f42e948c36147a56acb5e778d10159595384b9,2022/3/31 3:33,0xe939c61acd8bd30366435c6b1033251117851b03,0.021032
34,0x880fad454a92d3b0cc3518f70098981c1f14427f6e96a6a281022a8abc61bc88,2022/3/31 3:31,0x3e9979106da74afb64b866218aeb47f224a312bb,0.022369
35,0x2211b2615858b94b6722ee3b9106baffa54f88f43340a347ed82d72259fe49f2,2022/3/31 3:21,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.0231085
36,0x15bdef3b9d6c55886dcf91d031522f736ab6640a5b33c513a054672918baedd1,2022/3/31 2:16,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.0264195
37,0x088bc815a1e5c23bfcf5db8af207a6381623fec83dc8870b06dc8e519692b408,2022/3/31 2:14,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.0259135
38,0x6f1b1318ec3a6f2c406ac926138b03cf0c1a650a8a2d6e9735c82c3e0b8d7a15,2022/3/31 2:06,0x62e142f218585827436f59997c301f7040396ad4,0.025702499999999996
39,0xd791563a318d7331b73e1445c3aa3f90b46127b55b3d19c907138fd39b30181e,2022/3/31 2:00,0x12d92fed171f16b3a05acb1542b40648e7ced384,0.026692
40,0x25f4583e475d0bd9ad3a0c67f533fc0321cb0183c6208af08fdf0c476e6d6e10,2022/3/31 1:52,0xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,0.0280285
41,0xd1d216b59aab28086de5d32dcf55b53dc299df5a430a62b3807138552a1231bd,2022/3/31 0:55,0x3514cfd42e4dde9e65e283ebdbfa2888117823a6,0.026367
42,0x8c691b53f4102b0771548ac81d9cf6c5d0562f6b3283bb010099e643b7de3c39,2022/3/31 0:37,0xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,0.032434
43,0x18779add63a6b0abe3bae6b0e3543f3786b3ec79c5eabb4d973e2c2f9a2d7dbd,2022/3/30 23:52,0x6289c8a70ee2ed6914834caea431f9a82c7eaf70,0.024926499999999997
44,0x9a4267ee05503ca98934603e4c9b9e80acba4e45933815d237638294d9bfa214,2022/3/30 23:50,0x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,0.0315015
45,0x627887b7cfc7291f0ab77ce8b4c48af1ea3541d86ae3990f47b5fb47304d168a,2022/3/30 23:14,0xe6184da55174cc0263a17ea2fc24e48511766505,0.0291175
46,0x2feb8cd4fa77ac2b29a2ae560480303c0daca591a94fcaeaf08e61b94e6e5c41,2022/3/30 23:06,0x49136693081f2c18e2cf14428dd78cd90a22dc1f,0.035709500000000005
47,0x7ef28ec9cdf1e78dd70dff3166aa6988753fd9e513ced522f4dd31dbb6f2427a,2022/3/30 23:06,0x12d92fed171f16b3a05acb1542b40648e7ced384,0.0357395
48,0x0fa7f86acb85f4e18799421873dff3d44e857ca44237ed8708504581f2c961fe,2022/3/30 22:41,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.040274000000000004
49,0xdb996cfbc1e965a1ab326975e1deef7f4c95c36b1d915c89ccdbe7a83dd4ee30,2022/3/30 22:30,0xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,0.0349365
50,0xacc57f52368dfbfcf5cdf9e52a841c5838cff6c05c810a90bf5240159f793ea6,2022/3/30 20:05,0x6289c8a70ee2ed6914834caea431f9a82c7eaf70,0.0571015
51,0x0f2edd422a3889063e5b42e3fd238cb152d741aef69a9710955d718f2af56626,2022/3/30 18:14,0x6289c8a70ee2ed6914834caea431f9a82c7eaf70,0.0560895
52,0x6b1f2ae00a0617675ac06eae03f237b8a41fe4ba86785aec9e05950b4e9d463d,2022/3/30 16:43,0xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,0.042009500000000005
53,0xff3c0b812764daf9134137b42f93906412790074e9e64ca6de50c78e8fa184f2,2022/3/30 16:35,0x3e9979106da74afb64b866218aeb47f224a312bb,0.047229
54,0x60410012abe4d06eb9a6ccf785f121dd455bb12869df4f03be20063f8184f5c6,2022/3/30 16:33,0x62e142f218585827436f59997c301f7040396ad4,0.062349
55,0xd62d04946c483ff710716c33bf7a25d06c5a614e78ce670a2ed4f0b57ec5a200,2022/3/30 16:33,0x3e9979106da74afb64b866218aeb47f224a312bb,0.05527000000000001
56,0x7193712264c437b261ccb843fbc78d6ecf96d7d99759b1dd7530a06c026d3486,2022/3/30 15:52,0x6289c8a70ee2ed6914834caea431f9a82c7eaf70,0.030641
57,0xa0c1dac68cb9fd0862955b6598d8d8985653e7e434ea7652224dcf77f79b78bf,2022/3/30 15:11,0x076d4e32c6a5d888fc4658281539c94e778c796d,0.026222000000000002
58,0xe8ad2529f9786b228403150af4202cb1d352539d12af39b04a5acbed6f64830e,2022/3/30 14:31,0x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,0.029020999999999998
59,0xfbf4b5d2f45576fc8fc20970a4945b3e90a4c731f58e5eccaf523d356ae922ef,2022/3/30 13:46,0x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,0.0208975
60,0x511da1d136046d910ddfc33d2797846d066828797cbd83ccd006893ca6fd5c42,2022/3/30 13:02,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.02494
61,0x0b1e91d869a19169fe517e1976726eea82967bda2a56931d94a5ea467ccf5af5,2022/3/30 12:37,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.022718000000000002
62,0xa149c3835ad4ca44f336eea3d973dd225f880fa36579de0a6a46622dc3192a54,2022/3/30 12:17,0x3e9979106da74afb64b866218aeb47f224a312bb,0.0253365
63,0xcd6fdb893adb7ba0f2b3336ee6698a49cd5a28144326ad5ae6321a16a2236991,2022/3/30 12:02,0x62e142f218585827436f59997c301f7040396ad4,0.029195
64,0x1a4fad3da4f388e233516e5aede39b3206d05651b326358454b7e3736f82d62a,2022/3/30 11:43,0xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,0.019569
65,0xde3d9d99363dd7ac97cabe0cda3276dc1642e92a5587e2a3608b6b1c4354b59d,2022/3/30 11:38,0xd6187b4a0f51355a36764558d39b2c21ac12393d,0.0230455
66,0x1e622a5eff0bf6d8178d6197f2a482a66798af2b751265f61a715fe32494723e,2022/3/30 11:07,0xd6187b4a0f51355a36764558d39b2c21ac12393d,0.023458
67,0x346d34350b47b957e764657fbd8bc9c720d5c4c8251a91766bd8b24df1a7e8ab,2022/3/30 11:04,0xd6187b4a0f51355a36764558d39b2c21ac12393d,0.024855000000000002
68,0x7c06e49e2ce67a4955091e9442fc1b45f8bf09b1023c777ebc081620b43b2289,2022/3/30 11:00,0x62e142f218585827436f59997c301f7040396ad4,0.02155
69,0x11b53db02976f9dee752bda694b3521809b414afe73a666cb6f1f3c12279ff8d,2022/3/30 10:54,0xd6187b4a0f51355a36764558d39b2c21ac12393d,0.0202405
70,0xd1d2ea11b5ab7505eb25864374f7df3a075af8718352947266eff50452796cd0,2022/3/30 10:30,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.0196875
71,0xc803c3bbd27ae6e1ae30bcb200b299afc4bd2815299cb09fc09261810fcbe1c7,2022/3/30 9:54,0xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,0.020856
72,0x26fc479725c667547dc4d999731b6048e9a35cb32363aca65abab93adcc3358a,2022/3/30 9:52,0xd6187b4a0f51355a36764558d39b2c21ac12393d,0.0161155
73,0x5d370d68ec2ea61c920ee861deffe046f566ef7b9fc898eedff165d06235c397,2022/3/30 9:30,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.0194235
74,0xc9c469f2750f5511079890377c34708d21643abcccd2b5cb7f386902926be7ed,2022/3/30 9:30,0xd6187b4a0f51355a36764558d39b2c21ac12393d,0.0190635
75,0xfd1add2fe4d576e60286e9078c46a9a34a2d26521c791c719e4113e2f114a686,2022/3/30 9:27,0x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,0.023488
76,0xca1a3f02fd6c22c29a86edba842a5de3d4284ec0220fb5a69be10c8976b16530,2022/3/30 7:38,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.024577
77,0x716a55cff6bee0370f9a99af58787050efb9113751b6e6d10d4357b84d5a2b64,2022/3/30 7:31,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.0186645
78,0xf6f37e830fae96b67d6d9587aa5bffca6e05bfcea04722484edf3c37c8e3095b,2022/3/30 7:18,0x12d92fed171f16b3a05acb1542b40648e7ced384,0.016885499999999998
79,0xcce22e01df7c78f08b4d15d2647a2bd17d6c2f8593f593e18ddc070469d2867a,2022/3/30 7:13,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.022949
80,0x26ce2dd2e60537cb63099bfe570b5091c54f8214b9e2b806e6c35c2fdb825c6e,2022/3/30 7:13,0x62e142f218585827436f59997c301f7040396ad4,0.022122
81,0x101cb9922bbd07cedc6107057934fc24fbc51c62543911153123c815382b554f,2022/3/30 7:13,0x644d4f3b293a7fc86eb4efb6bd2439f7603c991d,0.017297999999999997
82,0xda8fbe0d6f8531d6e9bb83efc7850cac1d1dc653650922614e141bd9d5b7b66d,2022/3/30 7:07,0x6289c8a70ee2ed6914834caea431f9a82c7eaf70,0.014449000000000002
83,0xa0ac3045d7af52fb5187c85be1ab5febc220b4feaa58ea07cc0844a441f6919a,2022/3/30 7:06,0xd6187b4a0f51355a36764558d39b2c21ac12393d,0.015406
84,0x6be323b8a1573ba94d2977fc6020d077583ee39327b0fe6340c27a3fe59880cb,2022/3/30 6:57,0x12d92fed171f16b3a05acb1542b40648e7ced384,0.017408
85,0xc2be9b7bc336085da54181c43a154112928f65849350ac1a917b677766694e65,2022/3/30 6:55,0x12d92fed171f16b3a05acb1542b40648e7ced384,0.0195805
86,0x3fc45c36e2dc326acf25c32ea28cf1c0a8e290186e12bd6fd09210dd51716a1f,2022/3/30 6:51,0x12d92fed171f16b3a05acb1542b40648e7ced384,0.015163999999999999
87,0x2c6a822e5743671f80600c60fa6c8cfde209ad98b048d820ebfa278c18b7f70e,2022/3/30 6:29,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.015281999999999999
88,0x8bb5a7452dc8d09c00af49adcc10958079b5483a251c87ae021c2af5848fc2a9,2022/3/30 5:36,0xaf02873d7df5f3e6d5ff42f622f4e138a68208e7,0.026970499999999998
89,0x779f8feb07b40519771da37ab2a4ca303b363d4d7d91bc2d53c277d4868987ae,2022/3/30 3:55,0x2ca1a9d6c79367ea1ea481fc0a5e8c5bd6c62d25,0.036778
90,0x27857b155c95a82b940287bc70b3ae241a82053f1ab2a74f8e9109679c9ff46f,2022/3/30 2:40,0xd6187b4a0f51355a36764558d39b2c21ac12393d,0.0244535
91,0xc9b4e2c62e4fe010b4ad8b61ff53fb7617d385955ec6b8d8b6389168a15ba348,2022/3/30 0:23,0xd6187b4a0f51355a36764558d39b2c21ac12393d,0.027946
92,0x5c86deb1093e2553a7530f82fa3a076bf402d85f103b82b450cd45184d356d73,2022/3/30 0:19,0xd6187b4a0f51355a36764558d39b2c21ac12393d,0.024948500000000002
93,0x5eeb2ba813de89570790b769c58ca5e34382dc340dfbf9b219b947f9f5ad9591,2022/3/29 23:46,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.0271895
94,0x29c3951bc104086454c010e30847154bd4cb8e2893620be6106d9bae0f25e5c3,2022/3/29 23:19,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.0355495
95,0x86777201284c606cb5db4ec34ef8f526cf9dd79c34252d71812236233432bd93,2022/3/29 22:58,0x3884e9b1e2b0f8d00666c9767b5602b709eeee06,0.033341
96,0x9f00807f08cfa4381f2927c7501241ecc6e4027c0ec60225879b36c70de9c399,2022/3/29 22:24,0x28907f21f43b419f34226d6f10acbcf1832b1d4d,0.0425655
97,0x802340f9accf252461175a8d9d67b2a9779941b6e298e3aeb7bc30de80f96687,2022/3/29 21:19,0x28907f21f43b419f34226d6f10acbcf1832b1d4d,0.033837
98,0x6bd6fa9edd1f9f21a4e6a2e581fdd2d2f415d108aea62c309cde0b55d26ef95c,2022/3/29 21:12,0x62e142f218585827436f59997c301f7040396ad4,0.030688999999999998
99,0x511916c897f5fcf4382f7e31ce44158176b4d0bee86e79f6a5b03bc675c68e9c,2022/3/29 21:10,0x12d92fed171f16b3a05acb1542b40648e7ced384,0.0345625
100,0x5c07ed42f63a642792af8ac650aaad8517d8756eedfaaf50f8288a7b4498efa7,2022/3/29 20:42,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.0261775
101,0x1ba463d00cede6d31f84a8fb864186bdfc028b8695a516821a052d85959d7b44,2022/3/29 20:37,0x63606c4011e97a73bcd844cde6a38d45a728bc0e,0.029925
102,0x3cfcb3e1e1764403b76ef4842f03ca689b0a8b20f285f17f33c3667be9a800eb,2022/3/29 19:23,0x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,0.035532999999999995
103,0x60d3247611c1e704f8111e472b3efe9ba1ede75ce976cdeef7acfa409ff6bf3d,2022/3/29 17:34,0x12d92fed171f16b3a05acb1542b40648e7ced384,0.029057
104,0xa21214594b714af17196feb2433aa2744f9c6e667030be1dfa67e3ad636b2777,2022/3/29 17:31,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.031617
105,0x9649d663944fe979c8305f213f17eb792e60b564a4a0b09372138171bc771e9a,2022/3/29 17:08,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.043013
106,0xecc907105637739f128224cfc65f7e8676d836e17218171326c981e1860a83ba,2022/3/29 16:47,0x63606c4011e97a73bcd844cde6a38d45a728bc0e,0.029308999999999998
107,0xd182ef1c52eef3db65a396d08e94da44410fff25ef2cc76b59173bded13a16a6,2022/3/29 12:24,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.0234495
108,0x803331c8fb926be9af9da84c84b76b4c3a7a08a7cb02189b6b4578bf08706ec7,2022/3/29 12:21,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.020105500000000002
109,0xf15f49c8811aa30b77d3b82962f92a579d6f03675b5c999f31082231db61d8c0,2022/3/29 12:20,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.019385
110,0xd8253c7dfefc07cb2d35aa4194573550f59dbf50a45f995e30bc38f48b030c4a,2022/3/29 9:56,0xd6187b4a0f51355a36764558d39b2c21ac12393d,0.019129499999999997
111,0x663d571d863814351a215e40d496f91ebb04ee81154d99aa3e93d0ed370ab653,2022/3/29 9:52,0x63606c4011e97a73bcd844cde6a38d45a728bc0e,0.0190115
112,0x05d6947279b2550c2c2c49b25a35a8424dc036a61893d3a5f381d72705ecf0be,2022/3/29 9:48,0x6289c8a70ee2ed6914834caea431f9a82c7eaf70,0.024503
113,0xca9b0a3816a51a776cb3ca177f2bf97cb84515e1b7653a40f380282a81c64cd1,2022/3/29 9:25,0x63606c4011e97a73bcd844cde6a38d45a728bc0e,0.023875
114,0xca5ef7b6b25bc421a47f4611ebcd688ca5af3be912149025886dbbde41dab08e,2022/3/29 9:23,0x63606c4011e97a73bcd844cde6a38d45a728bc0e,0.021081
115,0x05b3625363be1d0050b23966f70cfa7cc2b9f26ee992c7c75240823600eab074,2022/3/29 9:00,0x6289c8a70ee2ed6914834caea431f9a82c7eaf70,0.018156
116,0x7ecc32323c3f935cadb20037a0b22deea04fc6593e48331515bc43b91107757d,2022/3/29 8:23,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.016745
117,0x67b5d8fc5db4a8141ffac7c001008666daf72a0eeb09d8f2487d9843556095b8,2022/3/29 7:44,0xd6187b4a0f51355a36764558d39b2c21ac12393d,0.015422499999999999
118,0x99ba1a75570b3721a4214672ab62cadb719ef30bab9482ce4ea2116991e5a78a,2022/3/29 7:28,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.017592
119,0x8895d0e52edd385d75ef87b32d5db6dc703408dbe53dca7048f8cbfe7ae6615f,2022/3/29 7:01,0xc6c86aa348eaa0ef1b6f8da90c279b670e67a55d,0.017348
120,0x97875ed43f58c256cf0f316b23e966ecb0edfd4361c0f06c128c3778ad3ce7ab,2022/3/29 6:51,0x63606c4011e97a73bcd844cde6a38d45a728bc0e,0.015338999999999998
121,0x3cbadd3248d9dfadafa41b015849294d2f1728afa78896707be058146fde3eb6,2022/3/29 6:03,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.0271675
122,0x3af74d2e97ff3e8edd928cfe5c35bc4a55ab7e108395177b0e49b2fec262ac2d,2022/3/29 5:59,0x9c8c81f3f5c19dffee7257dd7477b8ef6e405e82,0.022792
123,0xadae9465958752e4ab9f993dc65b6a7bacabc9bcfd33eb999035bcf35a5fd6d0,2022/3/29 5:14,0x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,0.021497
124,0x8f7c1beedf9e74478bc35b4d49dd0117889504f806ca4cdccd097fc650df9ce8,2022/3/29 4:19,0x63606c4011e97a73bcd844cde6a38d45a728bc0e,0.022368
125,0xc726adc7b8c3f2cc638ee10ead94d0885522dc1292c658d0c6395d42d84358c0,2022/3/29 2:41,0x63606c4011e97a73bcd844cde6a38d45a728bc0e,0.028781
126,0xc0f549f4e4fdf4af5c64d8d9b657eb77d7e118a5188b331cb6aeb831df56f854,2022/3/29 2:31,0xb9c612760dc5456e5979393cfe4ab1ff270ae9e5,0.023339500000000003
127,0x7a9a1cb41d01aee60663f763ef8b24347c985369078461f61d4b1d3e773b8382,2022/3/29 2:30,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.025006
128,0x337f36561894e69f31df66856033260ed4a4e1359810f38706529cb53a12ca53,2022/3/29 2:18,0x12d92fed171f16b3a05acb1542b40648e7ced384,0.027814
129,0xf8820724bf652dcd9591c692267211e27aafd9538f8a9302bd536d2e388ef02a,2022/3/29 2:07,0x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,0.0313475
130,0xfcc9137bf068ef1acd283ef548b8795a01d2256aa8bd3d29d0c329df7c93f4e3,2022/3/29 2:05,0x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,0.030506000000000002
131,0x953914e2689cfc5542e21b0951b930180ab9790d76dad3f4efb9152b8ccf73dc,2022/3/29 2:03,0x62e142f218585827436f59997c301f7040396ad4,0.032260500000000004
132,0x8312097dfa2bec6814408d784a9497cff1d73a17b7c55dca5dba9ce73e7477ef,2022/3/29 1:46,0x62e142f218585827436f59997c301f7040396ad4,0.0325135
133,0x26ad6203c4a15e05c53c155b674ecf6d7a6ec27c8c399f17de0169ed29476c15,2022/3/29 0:56,0x56be1f8196cc4aefce3348e679a2008496d14473,0.022902000000000002
134,0x5780ec6c50de1f0289972e7162563f194a6b4bf336129ca6b9ed776b253e46a2,2022/3/29 0:55,0x56be1f8196cc4aefce3348e679a2008496d14473,0.0297825
135,0x52ae492647f77d54dc5d2124ed467d291b9b648b9235a27298e3e741db78c3ad,2022/3/29 0:47,0x18f516dd6d5f46b2875fd822b994081274be2a8b,0.030347500000000003
136,0xb625c3ecc9c8c9f7bcebbe61aac027683636c01ac7b211f7f517b9490e0ef913,2022/3/29 0:45,0xa0f0287683e820ff4211e67c03cf46a87431f4e1,0.0216485
137,0x5769cf012333456d2666cb1ce610e99288239514c8dbd88f4f458a2884befd12,2022/3/29 0:45,0x56be1f8196cc4aefce3348e679a2008496d14473,0.025278
138,0x96b23d2e565dd98ca140f49053c3bcb1a37c0ef78cd882694b6d61be392117d1,2022/3/28 23:50,0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0.033498
139,0x0ed6445fcd459b25f2346c8430553196eca9bf4b64938ee2c00eaa7a406d36dc,2022/3/28 21:54,0xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,0.034793
140,0x63343be7f5a877f80c1b15594b473b649a258cb1becca1bdc5b0b31fdf90d968,2022/3/28 21:23,0x62e142f218585827436f59997c301f7040396ad4,0.032871
141,0x9de6b678f793992b9196625935cac8a706d512dd7ce15a14fe17c9cab27f805e,2022/3/28 21:19,0x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,0.0430515
142,0xc4b47800929a8ff21977b5087dd5d2d30324d0e4983f5e133c8a7bdc68d7ebd8,2022/3/28 20:46,0x49136693081f2c18e2cf14428dd78cd90a22dc1f,0.044361000000000005
143,0x572c15f1f69a9ffbfcd58d677136fbcf51f5686e58d94409b1ef199d6672642d,2022/3/28 17:58,0xaf02873d7df5f3e6d5ff42f622f4e138a68208e7,0.053849
144,0x3d52c916f641ecb0c92106a4bd03ab512eba619f4d2e0ae5e38c3e127df3a69f,2022/3/28 17:32,0xd6187b4a0f51355a36764558d39b2c21ac12393d,0.084937
145,0x2748f808a8e0cc2a77a60f4d6d92dfdfe7052c789d776c73b0adba9ba13130e2,2022/3/28 16:09,0x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,0.07882549999999999
146,0xa480d9f8a314eb4f9429ce5ad349151f9ba6ba7aca2e5a0d619e8f40cf33ce9c,2022/3/28 15:46,0x6289c8a70ee2ed6914834caea431f9a82c7eaf70,0.042752
147,0xdb889c431e674dc07964e23b1c2f2e9dd932426d7dcb34f14c8f59d88b0fee53,2022/3/28 15:30,0x12d92fed171f16b3a05acb1542b40648e7ced384,0.058537
148,0x40e1daee7b51bd43cb5f37d0f58141c5f9080830fceb2dc426d0b460dcd028a1,2022/3/28 15:00,0x12d92fed171f16b3a05acb1542b40648e7ced384,0.039363999999999996
